distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.1480398178,5.8375267983,5.5925340653,-2.43330690896E-06,386,8.0450198191
-0.1540640593,5.8328790665,5.6243691444,-2.74261768813E-06,387,8.0771923799
-0.1576097012,5.8273148537,5.668926239,-2.93636541412E-06,388,8.1220955551
-0.1347750425,5.8439750671,5.6885814667,-1.8360719509E-06,389,8.1478616314
-0.119088769,5.8638124466,5.7204999924,-1.26669973914E-06,390,8.1854423965
-0.0626921654,5.8867301941,5.7564768791,-1.84799620495E-07,391,8.2280986918
-0.0476946831,5.9214272499,5.783847332,-8.13712833045E-08,392,8.2722917611
-0.0213292837,5.9492349625,5.8264923096,-7.277631755E-09,393,8.3232021038
-0.0250043869,5.98153162,5.864484787,-1.17249201633E-08,394,8.3730669454
-0.0306814909,5.9948248863,5.9096822739,-2.16616054617E-08,395,8.4201787672
-0.0309375525,5.9995188713,5.9464364052,-2.22084946107E-08,396,8.4572314278
-0.0235673189,6.0047073364,5.9748010635,-9.81729406062E-09,397,8.4860667189
-0.0233108997,6.0182495117,6.0131716728,-9.50032303222E-09,398,8.5267569409
-0.0028219223,6.0356683731,6.0259027481,-1.68537450135E-11,399,8.5483323207
0.0233789682,6.0616769791,6.0436825752,9.58378994188E-09,400,8.5798373971
0.0497342348,6.0845842362,6.0673079491,9.22630027299E-08,401,8.612744854
0.0636609793,6.1005129814,6.0917973518,1.93500106385E-07,402,8.6419588192
0.0773668289,6.1189455986,6.1135439873,3.47316689619E-07,403,8.6704663188
0.0728799105,6.1445641518,6.1632905006,2.90325213933E-07,404,8.7264218892
0.0689252615,6.1479692459,6.1849188805,2.45581999366E-07,405,8.7483166713
0.0880682468,6.1643209457,6.1960992813,5.12294055414E-07,406,8.7681252414
0.113224864,6.1885576248,6.2081246376,1.08864601349E-06,407,8.7951812168
0.1412439346,6.2175717354,6.2222490311,2.11334638348E-06,408,8.8274506622
0.1687264442,6.2492799759,6.2401571274,3.60255588144E-06,409,8.8638664888
0.2275438309,6.2843055725,6.2614455223,0.000008836,410,8.9048541476
0.2498854399,6.320101738,6.2848954201,1.17026473632E-05,411,8.9476474084
0.2504948378,6.3513002396,6.3120808601,1.17884743872E-05,412,8.9890284989
0.2717456818,6.3929586411,6.3756799698,1.50504407394E-05,413,9.0650565804
0.3031033278,6.4251451492,6.3927474022,2.0884946969E-05,414,9.1014882775
0.3916978836,6.4686675072,6.3985276222,4.50728415527E-05,415,9.1453927942
0.3959935904,6.5106377602,6.4048042297,4.65720904831E-05,416,9.1878297821
0.4124549031,6.5332765579,6.4330649376,5.26248263225E-05,417,9.2240400399
0.4295876622,6.557996273,6.4627127647,5.94588716192E-05,418,9.2626413089
0.4451095462,6.6032867432,6.5172958374,6.61396647535E-05,419,9.3335675982
0.4608229995,6.624297142,6.5419073105,7.33945315039E-05,420,9.3659274725
0.4857943058,6.6500673294,6.558816433,8.5984173929E-05,421,9.3967498829
0.4809448123,6.6596803665,6.5885491371,8.34347554116E-05,422,9.4279979896
0.5173511505,6.6814889908,6.6148047447,0.0001038526,423,9.4621296908
0.529799819,6.701423645,6.6358442307,0.0001115313,424,9.4911133139
0.5626431108,6.7188782692,6.6572084427,0.0001335858,425,9.5187012363
0.5560840964,6.7476615906,6.6696839333,0.0001289682,426,9.5500718827
0.553689301,6.7629013062,6.7279992104,0.0001273092,427,9.6103455957
0.5627769232,6.7762422562,6.7560105324,0.0001336811,428,9.6413716349
0.6033147573,6.7888631821,6.7825250626,0.0001646998,429,9.6707367176
0.6319641471,6.8154435158,6.8004903793,0.0001892948,430,9.7028189049
0.615586102,6.8390235901,6.8284897804,0.0001749555,431,9.7394247291
0.5992365479,6.834072113,6.855070591,0.0001613824,432,9.7664627878
0.5893220901,6.8319578171,6.8840837479,0.0001535039,433,9.795552881
0.6227926612,6.8485460281,6.9107351303,0.0001811723,434,9.8269449966
0.6425636411,6.8613495827,6.9292116165,0.0001989801,435,9.8494241326
0.6247857213,6.8723220825,6.9580545425,0.0001829172,436,9.8802836551
0.6385416985,6.8832192421,6.9739089012,0.0001952671,437,9.8995218665
0.6445909142,6.8895859718,6.9837861061,0.0002008694,438,9.9112732249
0.6319717169,6.8897299767,6.998102665,0.0001893016,439,9.925590508
0.6265842915,6.8879189491,7.0192122459,0.0001845014,440,9.9467776321
0.6425726414,6.9017705917,7.0682916641,0.0001989885,441,9.9977742721
0.6307487488,6.9027190208,7.0927991867,0.0001882047,442,10.0223001397
0.6327192783,6.9024605751,7.1241502762,0.0001899741,443,10.0536522945
0.6211650372,6.9046273232,7.202422142,0.0001797555,444,10.1319541449
0.6280429363,6.9121904373,7.2459630966,0.000185793,445,10.1761470789
0.6689679027,6.9326105118,7.2839827538,0.0002245314,446,10.2193034664
0.6685990095,6.9506187439,7.3194036484,0.0002241602,447,10.2590392965
0.6741529107,6.9567832947,7.3554091454,0.0002297928,448,10.2955687025
0.6678597331,6.9668807983,7.4290962219,0.0002234174,449,10.369944403
0.7039156556,6.978448391,7.4641809464,0.0002615912,450,10.4068868866
0.7216377258,7.0007734299,7.4972929955,0.0002818506,451,10.4468220234
0.7198503613,7.0273451805,7.565554142,0.0002797615,452,10.5200725665
0.7200823426,7.0325784683,7.5990514755,0.0002800321,453,10.5539762337
0.7173684239,7.0352263451,7.6325478554,0.0002768777,454,10.5875771075
0.7374548912,7.0390729904,7.6632871628,0.0003007929,455,10.6185561601
0.7632172108,7.0580558777,7.6915559769,0.0003334308,456,10.6526072373
0.7632172108,7.0847930908,7.7215805054,0.0003334308,457,10.6928111037
0.7911256552,7.1160378456,7.7507576942,0.0003713622,458,10.7355608762
0.7799031138,7.1309790611,7.7892837524,0.0003557814,459,10.7768827479
0.778601408,7.1343550682,7.8270540237,0.0003540029,460,10.8148035973
0.7907063961,7.1392922401,7.8556051254,0.0003707721,461,10.8437784325
