distances,positions[0],positions[1],rewards,steps,travelled_distance
0.2655197382,5.1460161209,-0.2660611272,1.40395018025E-05,196,5.6906197166
0.2655197382,5.1798901558,-0.2752842009,1.40395018025E-05,197,5.7257269142
0.2615176439,5.2162251473,-0.2781946063,1.34141836604E-05,198,5.76217828
0.2686284781,5.2483472824,-0.2869375348,1.45384269288E-05,199,5.7954689749
0.2911732197,5.274720192,-0.3062074184,1.85146518352E-05,200,5.828131779
0.3057812452,5.3006944656,-0.3228382766,2.1443407466E-05,201,5.8589740931
0.3176318407,5.3277688026,-0.3369579613,2.40344040263E-05,202,5.8895090766
0.3125865459,5.3277688026,-0.3369579613,2.29072053036E-05,203,5.8895090766
0.3125865459,5.361893177,-0.3385910094,2.29072053036E-05,204,5.923672504
0.3161340952,5.3947668076,-0.3442002237,0.000023696,205,5.9570212502
0.3406082392,5.4208626747,-0.3639575839,2.96364861934E-05,206,5.9897526963
0.3548130989,5.4208626747,-0.3639575839,3.35011871741E-05,207,5.9897526963
0.3548130989,5.4456391335,-0.3799974322,3.35011871741E-05,208,6.0192679405
0.3660529852,5.4701089859,-0.3936820626,3.67868941017E-05,209,6.0473043951
0.3640770912,5.4701089859,-0.3936820626,3.6194394993E-05,210,6.0473043951
0.3640770912,5.5005307198,-0.3972138762,3.6194394993E-05,211,6.0779304559
0.367162466,5.5005307198,-0.3972138762,3.71224044259E-05,212,6.0779304559
0.367162466,5.5315623283,-0.4023006856,3.71224044259E-05,213,6.1093762245
0.3560992479,5.564716816,-0.3971257806,3.38668210341E-05,214,6.1429321434
0.3694747686,5.564716816,-0.3971257806,3.78281951613E-05,215,6.1429321434
0.3763133287,5.5984268189,-0.4059272408,3.99677836989E-05,216,6.1777722065
0.3763133287,5.6251897812,-0.4129552245,3.99677836989E-05,217,6.2054425644
0.3790806532,5.648873806,-0.4172873497,0.000040856,218,6.2295195314
0.389685154,5.648873806,-0.4172873497,4.43815887758E-05,219,6.2295195314
0.3759386539,5.6698112488,-0.4263171554,3.98485212492E-05,220,6.252321152
0.3759386539,5.6943588257,-0.4192760587,3.98485212492E-05,221,6.2778585867
0.3558938503,5.6943588257,-0.4192760587,3.38082518083E-05,222,6.2778585867
0.3558938503,5.7268762589,-0.4053911269,3.38082518083E-05,223,6.3132163976
0.3631365299,5.7268762589,-0.4053911269,3.5914603902E-05,224,6.3132163976
0.3675069809,5.7604699135,-0.4078540802,0.000037227,225,6.3469002182
0.3656259775,5.7863087654,-0.4103938937,3.66583064118E-05,226,6.3728635948
