distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.9422802329,2.5916266441,0.6387582421,-0.0006274823,167,3.1142207576
-0.9464208484,2.5916266441,0.6387582421,-0.0006357907,168,3.1142207576
-0.9464208484,2.6255936623,0.6438060999,-0.0006357907,169,3.1485608099
-0.9474627376,2.6255936623,0.6438060999,-0.0006378928,170,3.1485608099
-0.9474627376,2.6610035896,0.6450567245,-0.0006378928,171,3.1839928154
-0.9703948498,2.6610035896,0.6450567245,-0.000685341,172,3.1839928154
-0.9695526958,2.6934945583,0.6617026329,-0.0006835582,173,3.2204996547
-0.9695526958,2.7301959992,0.6651509404,-0.0006835582,174,3.2573627336
-0.969486773,2.7301959992,0.6651509404,-0.0006834188,175,3.2573627336
-0.969486773,2.7668738365,0.6659358144,-0.0006834188,176,3.2940489678
-0.9880232215,2.7668738365,0.6659358144,-0.0007233737,177,3.2940489678
-0.9880232215,2.80078578,0.6793684363,-0.0007233737,178,3.3305243738
-0.9991886616,2.8358521462,0.6905183792,-0.000748176,179,3.3673207223
-0.9991886616,2.8358521462,0.6905183792,-0.000748176,180,3.3673207223
-1.0110331178,2.8358521462,0.6905183792,-0.0007750994,181,3.3673207223
-1.0110331178,2.8706889153,0.7027965784,-0.0007750994,182,3.4042578941
-1.0190928578,2.8706889153,0.7027965784,-0.0007937844,183,3.4042578941
-1.0190928578,2.9053013325,0.7130049467,-0.0007937844,184,3.440344321
-1.0345378518,2.9389517307,0.728684783,-0.000830425,185,3.4774685256
-1.0514866114,2.9389517307,0.728684783,-0.0008719117,186,3.4774685256
-1.0514866114,2.9723439217,0.7467015982,-0.0008719117,187,3.5154111672
-1.0663611889,2.9723439217,0.7467015982,-0.0009094404,188,3.5154111672
-1.0663611889,2.9723439217,0.7467015982,-0.0009094404,189,3.5154111672
-1.0822621584,3.0050451756,0.764010787,-0.0009507333,190,3.5524108972
-1.0822621584,3.0366075039,0.7825323939,-0.0009507333,191,3.5890063954
-1.1105253696,3.0366075039,0.7825323939,-0.0010271804,192,3.5890063954
-1.1105253696,3.0639941692,0.8099622726,-0.0010271804,193,3.6277675574
-1.118645072,3.0982210636,0.8271253705,-0.0010498765,194,3.6660566189
-1.1289612651,3.0982210636,0.8271253705,-0.0010791912,195,3.6660566189
-1.1289612651,3.1262931824,0.8421138525,-0.0010791912,196,3.6978795422
-1.1551349759,3.1489405632,0.8675721884,-0.0011560043,197,3.7319534431
-1.1551349759,3.1489405632,0.8675721884,-0.0011560043,198,3.7319534431
-1.1599097848,3.1489405632,0.8675721884,-0.0011703989,199,3.7319534431
-1.1599097848,3.1827745438,0.8843761683,-0.0011703989,200,3.7697305789
-1.1814270616,3.1827745438,0.8843761683,-0.0012367503,201,3.7697305789
-1.1814270616,3.1827745438,0.8843761683,-0.0012367503,202,3.7697305789
-1.2087478638,3.2218883038,0.9335778952,-0.0013245502,203,3.8325851424
-1.2352761626,3.2218883038,0.9335778952,-0.0014136876,204,3.8325851424
-1.2352761626,3.241332531,0.9632279277,-0.0014136876,205,3.8680421924
-1.2352761626,3.241332531,0.9632279277,-0.0014136876,206,3.8680421924
